species_common_name,species_slug,audio_event_id,item_dir,package_status,source_resolution_kind,source_audio_resolved
Superb Fairywren,superb_fairywren,16989979,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/010_audioevent_16989979,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/10_audioevent_16989979/original_full.wav
Superb Fairywren,superb_fairywren,11641486,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/011_audioevent_11641486,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/11_audioevent_11641486/original_full.wav
Superb Fairywren,superb_fairywren,1142083,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/012_audioevent_1142083,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/12_audioevent_1142083/original_full.wav
Superb Fairywren,superb_fairywren,13665157,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/013_audioevent_13665157,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/13_audioevent_13665157/original_full.wav
Superb Fairywren,superb_fairywren,22805737,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/014_audioevent_22805737,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/14_audioevent_22805737/original_full.wav
Superb Fairywren,superb_fairywren,8023204,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/015_audioevent_8023204,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/15_audioevent_8023204/original_full.wav
Superb Fairywren,superb_fairywren,15251559,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/016_audioevent_15251559,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/16_audioevent_15251559/original_full.wav
Superb Fairywren,superb_fairywren,374380,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/017_audioevent_374380,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/17_audioevent_374380/original_full.wav
Superb Fairywren,superb_fairywren,20766851,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/018_audioevent_20766851,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/18_audioevent_20766851/original_full.wav
Superb Fairywren,superb_fairywren,758599,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/019_audioevent_758599,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/19_audioevent_758599/original_full.wav
Superb Fairywren,superb_fairywren,9965907,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/020_audioevent_9965907,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/20_audioevent_9965907/original_full.wav
Superb Fairywren,superb_fairywren,24116577,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/021_audioevent_24116577,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/21_audioevent_24116577/original_full.wav
Superb Fairywren,superb_fairywren,13490743,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/022_audioevent_13490743,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/22_audioevent_13490743/original_full.wav
Superb Fairywren,superb_fairywren,14811271,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/023_audioevent_14811271,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/23_audioevent_14811271/original_full.wav
Superb Fairywren,superb_fairywren,3662064,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/024_audioevent_3662064,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/24_audioevent_3662064/original_full.wav
Superb Fairywren,superb_fairywren,2515450,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/025_audioevent_2515450,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/25_audioevent_2515450/original_full.wav
Superb Fairywren,superb_fairywren,14932829,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/026_audioevent_14932829,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/26_audioevent_14932829/original_full.wav
Superb Fairywren,superb_fairywren,16093038,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/027_audioevent_16093038,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/27_audioevent_16093038/original_full.wav
Superb Fairywren,superb_fairywren,7779996,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/028_audioevent_7779996,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/28_audioevent_7779996/original_full.wav
Superb Fairywren,superb_fairywren,8284302,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/029_audioevent_8284302,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/29_audioevent_8284302/original_full.wav
Superb Fairywren,superb_fairywren,6893087,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/030_audioevent_6893087,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/30_audioevent_6893087/original_full.wav
Superb Fairywren,superb_fairywren,14635156,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/031_audioevent_14635156,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/31_audioevent_14635156/original_full.wav
Superb Fairywren,superb_fairywren,6815003,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/032_audioevent_6815003,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/32_audioevent_6815003/original_full.wav
Superb Fairywren,superb_fairywren,16248661,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/033_audioevent_16248661,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/33_audioevent_16248661/original_full.wav
Superb Fairywren,superb_fairywren,14953352,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/034_audioevent_14953352,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/34_audioevent_14953352/original_full.wav
Superb Fairywren,superb_fairywren,333596,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/035_audioevent_333596,packaged,prior_source_audio_path,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/superb_fairywren/items/35_audioevent_333596/original_full.wav
Superb Fairywren,superb_fairywren,18811500,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/036_audioevent_18811500,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/036_audioevent_18811500/downloaded_source.webm
Superb Fairywren,superb_fairywren,14932797,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/037_audioevent_14932797,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/037_audioevent_14932797/downloaded_source.webm
Superb Fairywren,superb_fairywren,21623336,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/038_audioevent_21623336,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/038_audioevent_21623336/downloaded_source.webm
Superb Fairywren,superb_fairywren,4223733,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/039_audioevent_4223733,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/039_audioevent_4223733/downloaded_source.webm
Superb Fairywren,superb_fairywren,16093108,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/040_audioevent_16093108,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/040_audioevent_16093108/downloaded_source.webm
Superb Fairywren,superb_fairywren,17122540,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/041_audioevent_17122540,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/041_audioevent_17122540/downloaded_source.webm
Superb Fairywren,superb_fairywren,2247173,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/042_audioevent_2247173,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/042_audioevent_2247173/downloaded_source.webm
Superb Fairywren,superb_fairywren,6545780,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/043_audioevent_6545780,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/043_audioevent_6545780/downloaded_source.webm
Superb Fairywren,superb_fairywren,2689015,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/044_audioevent_2689015,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/044_audioevent_2689015/downloaded_source.webm
Superb Fairywren,superb_fairywren,23799630,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/045_audioevent_23799630,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/045_audioevent_23799630/downloaded_source.webm
Superb Fairywren,superb_fairywren,1207369,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/046_audioevent_1207369,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/046_audioevent_1207369/downloaded_source.webm
Superb Fairywren,superb_fairywren,3346634,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/047_audioevent_3346634,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/047_audioevent_3346634/downloaded_source.webm
Superb Fairywren,superb_fairywren,2247214,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/048_audioevent_2247214,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/048_audioevent_2247214/downloaded_source.webm
Superb Fairywren,superb_fairywren,12520296,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/049_audioevent_12520296,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/049_audioevent_12520296/downloaded_source.webm
Superb Fairywren,superb_fairywren,5717774,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/050_audioevent_5717774,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/050_audioevent_5717774/downloaded_source.webm
Superb Fairywren,superb_fairywren,12520174,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/051_audioevent_12520174,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/051_audioevent_12520174/downloaded_source.webm
Superb Fairywren,superb_fairywren,6904158,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/052_audioevent_6904158,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/052_audioevent_6904158/downloaded_source.webm
Superb Fairywren,superb_fairywren,10969862,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/053_audioevent_10969862,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/053_audioevent_10969862/downloaded_source.webm
Superb Fairywren,superb_fairywren,9025064,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/054_audioevent_9025064,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/054_audioevent_9025064/downloaded_source.webm
Superb Fairywren,superb_fairywren,22805703,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/055_audioevent_22805703,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/055_audioevent_22805703/downloaded_source.webm
Superb Fairywren,superb_fairywren,4223582,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/056_audioevent_4223582,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/056_audioevent_4223582/downloaded_source.webm
Superb Fairywren,superb_fairywren,22805712,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/057_audioevent_22805712,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/057_audioevent_22805712/downloaded_source.webm
Superb Fairywren,superb_fairywren,1028426,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/058_audioevent_1028426,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/058_audioevent_1028426/downloaded_source.webm
Superb Fairywren,superb_fairywren,9025181,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/059_audioevent_9025181,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/059_audioevent_9025181/downloaded_source.webm
Superb Fairywren,superb_fairywren,11529889,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/060_audioevent_11529889,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/060_audioevent_11529889/downloaded_source.webm
Superb Fairywren,superb_fairywren,7176866,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/061_audioevent_7176866,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/061_audioevent_7176866/downloaded_source.webm
Superb Fairywren,superb_fairywren,12259495,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/062_audioevent_12259495,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/062_audioevent_12259495/downloaded_source.webm
Superb Fairywren,superb_fairywren,21623217,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/063_audioevent_21623217,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/063_audioevent_21623217/downloaded_source.webm
Superb Fairywren,superb_fairywren,3346660,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/064_audioevent_3346660,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/064_audioevent_3346660/downloaded_source.webm
Superb Fairywren,superb_fairywren,4223542,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/065_audioevent_4223542,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/065_audioevent_4223542/downloaded_source.webm
Superb Fairywren,superb_fairywren,9024991,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/066_audioevent_9024991,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/066_audioevent_9024991/downloaded_source.webm
Superb Fairywren,superb_fairywren,13490775,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/067_audioevent_13490775,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/067_audioevent_13490775/downloaded_source.webm
Superb Fairywren,superb_fairywren,12520095,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/068_audioevent_12520095,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/068_audioevent_12520095/downloaded_source.webm
Superb Fairywren,superb_fairywren,12601086,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/069_audioevent_12601086,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/069_audioevent_12601086/downloaded_source.webm
Superb Fairywren,superb_fairywren,12520240,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/070_audioevent_12520240,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/070_audioevent_12520240/downloaded_source.webm
Superb Fairywren,superb_fairywren,7176850,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/071_audioevent_7176850,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/071_audioevent_7176850/downloaded_source.webm
Superb Fairywren,superb_fairywren,16425500,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/072_audioevent_16425500,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/072_audioevent_16425500/downloaded_source.webm
Superb Fairywren,superb_fairywren,15251450,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/073_audioevent_15251450,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/073_audioevent_15251450/downloaded_source.webm
Superb Fairywren,superb_fairywren,23201131,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/074_audioevent_23201131,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/074_audioevent_23201131/downloaded_source.webm
Superb Fairywren,superb_fairywren,8245940,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/075_audioevent_8245940,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/075_audioevent_8245940/downloaded_source.webm
