segment_id,source_clip,t_start,t_end,duration_s,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos,cell
215905_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215905/site_257_item_215905_clip_015.webm,230.667,241.65,10.983,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215905_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215905/site_257_item_215905_clip_016.webm,47.229,58.863,11.633,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215905_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215905/site_257_item_215905_clip_016.webm,111.734,123.275,11.54,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215905_clip016_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215905/site_257_item_215905_clip_016.webm,139.32,149.328,10.008,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215905_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215905/site_257_item_215905_clip_024.webm,37.663,50.202,12.539,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215029_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215029/site_257_item_215029_clip_018.webm,162.284,173.5,11.215,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215029_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215029/site_257_item_215029_clip_021.webm,113.94,124.575,10.635,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215134_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215134/site_257_item_215134_clip_001.webm,42.701,54.172,11.471,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215134_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215134/site_257_item_215134_clip_001.webm,74.42,84.706,10.286,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215134_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215134/site_257_item_215134_clip_007.webm,252.796,264.057,11.262,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215134_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215134/site_257_item_215134_clip_011.webm,105.953,117.957,12.005,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_003.webm,185.876,199.367,13.491,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_008.webm,16.951,27.167,10.217,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_008.webm,56.796,68.29,11.494,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_009.webm,243.647,254.235,10.588,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_011.webm,185.806,197.137,11.331,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_011.webm,211.627,222.912,11.285,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_012.webm,53.94,64.435,10.495,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_020.webm,128.546,139.111,10.565,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip020_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_020.webm,231.503,246.782,15.279,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_021.webm,195.721,207.261,11.54,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215315_clip021_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215315/site_257_item_215315_clip_021.webm,221.333,235.799,14.466,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
215450_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215450/site_257_item_215450_clip_006.webm,245.11,255.141,10.031,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215450_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215450/site_257_item_215450_clip_009.webm,197.788,209.607,11.819,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215450_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215450/site_257_item_215450_clip_018.webm,190.52,202.339,11.819,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215450_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215450/site_257_item_215450_clip_018.webm,272.115,282.935,10.82,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215483_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215483/site_257_item_215483_clip_005.webm,1.416,12.841,11.424,afternoon,summer,0.0,-1.0,0.5,0.866025,summer_afternoon
215483_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215483/site_257_item_215483_clip_005.webm,58.259,68.476,10.217,afternoon,summer,0.0,-1.0,0.5,0.866025,summer_afternoon
215483_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215483/site_257_item_215483_clip_008.webm,44.397,55.914,11.517,afternoon,summer,0.0,-1.0,0.5,0.866025,summer_afternoon
215483_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215483/site_257_item_215483_clip_008.webm,95.898,108.716,12.817,afternoon,summer,0.0,-1.0,0.5,0.866025,summer_afternoon
215483_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215483/site_257_item_215483_clip_009.webm,106.231,117.818,11.587,afternoon,summer,0.0,-1.0,0.5,0.866025,summer_afternoon
215483_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215483/site_257_item_215483_clip_018.webm,107.601,121.115,13.514,afternoon,summer,0.0,-1.0,0.5,0.866025,summer_afternoon
215483_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215483/site_257_item_215483_clip_019.webm,223.051,235.125,12.074,afternoon,summer,0.0,-1.0,0.5,0.866025,summer_afternoon
215483_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215483/site_257_item_215483_clip_021.webm,45.302,59.048,13.746,afternoon,summer,0.0,-1.0,0.5,0.866025,summer_afternoon
215483_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215483/site_257_item_215483_clip_023.webm,111.386,122.903,11.517,afternoon,summer,0.0,-1.0,0.5,0.866025,summer_afternoon
215532_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215532/site_257_item_215532_clip_001.webm,19.946,30.116,10.17,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215532_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215532/site_257_item_215532_clip_012.webm,245.667,256.07,10.403,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215532_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215532/site_257_item_215532_clip_013.webm,273.903,284.235,10.333,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_001.webm,132.702,142.826,10.124,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_001.webm,265.474,276.759,11.285,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_004.webm,116.796,128.592,11.796,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip004_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_004.webm,256.163,266.612,10.449,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_007.webm,93.948,106.765,12.817,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_008.webm,175.45,186.317,10.867,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_008.webm,272.068,283.864,11.796,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_010.webm,112.872,126.038,13.166,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_013.webm,164.49,183.02,18.53,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_017.webm,240.652,251.519,10.867,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215619_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215619/site_257_item_215619_clip_018.webm,124.157,134.676,10.519,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
215880_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215880/site_257_item_215880_clip_005.webm,136.766,148.027,11.262,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215880_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215880/site_257_item_215880_clip_005.webm,174.057,188.894,14.838,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215880_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215880/site_257_item_215880_clip_010.webm,17.252,29.466,12.214,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215880_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215880/site_257_item_215880_clip_017.webm,222.703,240.466,17.763,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215880_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215880/site_257_item_215880_clip_019.webm,148.352,160.009,11.656,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215880_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215880/site_257_item_215880_clip_020.webm,185.458,196.348,10.89,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215880_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215880/site_257_item_215880_clip_021.webm,96.2,109.761,13.56,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215887_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215887/site_257_item_215887_clip_001.webm,160.914,172.083,11.169,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215887_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215887/site_257_item_215887_clip_001.webm,185.574,197.532,11.958,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215887_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215887/site_257_item_215887_clip_003.webm,185.342,197.184,11.842,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215887_clip003_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215887/site_257_item_215887_clip_003.webm,209.026,226.534,17.508,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215887_clip003_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215887/site_257_item_215887_clip_003.webm,239.398,254.932,15.534,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215887_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215887/site_257_item_215887_clip_004.webm,30.209,41.842,11.633,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215930_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215930/site_257_item_215930_clip_001.webm,97.733,109.529,11.796,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215930_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215930/site_257_item_215930_clip_003.webm,88.375,98.592,10.217,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215930_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215930/site_257_item_215930_clip_007.webm,258.322,270.187,11.865,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
215930_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215930/site_257_item_215930_clip_009.webm,92.833,103.816,10.983,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
216038_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216038/site_257_item_216038_clip_010.webm,118.886,130.125,11.238,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
216038_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216038/site_257_item_216038_clip_018.webm,139.227,150.79,11.564,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
216038_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216038/site_257_item_216038_clip_019.webm,218.639,229.854,11.215,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
216038_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216038/site_257_item_216038_clip_024.webm,203.523,214.32,10.797,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401528_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401528/site_257_item_1401528_clip_002.webm,277.734,288.578,10.844,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1401528_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401528/site_257_item_1401528_clip_010.webm,128.499,138.971,10.472,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1401528_clip010_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401528/site_257_item_1401528_clip_010.webm,154.831,165.047,10.217,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1401528_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401528/site_257_item_1401528_clip_020.webm,217.78,228.902,11.122,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1402275_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402275/site_257_item_1402275_clip_018.webm,252.587,272.138,19.551,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1402275_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402275/site_257_item_1402275_clip_018.webm,289.948,300.025,10.077,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1402275_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402275/site_257_item_1402275_clip_019.webm,102.655,112.942,10.286,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1402275_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402275/site_257_item_1402275_clip_019.webm,144.637,156.595,11.958,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1402275_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402275/site_257_item_1402275_clip_020.webm,148.979,159.544,10.565,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1402275_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402275/site_257_item_1402275_clip_021.webm,262.362,272.486,10.124,afternoon,summer,-0.5,-0.866025,-0.0,1.0,summer_afternoon
1402715_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_001.webm,198.902,214.343,15.441,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_001.webm,274.947,286.836,11.889,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_005.webm,65.434,80.945,15.511,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_005.webm,88.213,101.611,13.398,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip005_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_005.webm,276.921,287.022,10.101,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_006.webm,21.13,33.715,12.585,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_006.webm,53.986,64.203,10.217,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip006_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_006.webm,64.412,75.883,11.471,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip006_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_006.webm,194.444,219.382,24.938,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip006_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_006.webm,230.087,250.613,20.526,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip006_s005,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_006.webm,250.822,270.582,19.76,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_007.webm,179.978,191.588,11.61,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_007.webm,234.15,260.389,26.239,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip007_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_007.webm,260.598,281.31,20.712,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip007_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_007.webm,281.519,293.709,12.19,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_008.webm,29.048,39.079,10.031,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_008.webm,149.931,164.212,14.28,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_011.webm,180.373,193.956,13.584,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_011.webm,244.019,270.582,26.564,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip011_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_011.webm,280.288,294.336,14.048,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_012.webm,92.903,104.792,11.889,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_012.webm,206.959,220.172,13.212,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_015.webm,95.48,108.019,12.539,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_017.webm,154.18,166.58,12.399,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_017.webm,239.049,254.189,15.139,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_020.webm,180.86,192.238,11.378,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_023.webm,19.923,31.974,12.051,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1402715_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402715/site_257_item_1402715_clip_024.webm,137.578,148.004,10.426,afternoon,summer,-0.5,-0.866025,0.5,0.866025,summer_afternoon
1401229_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401229/site_257_item_1401229_clip_007.webm,42.075,54.102,12.028,afternoon,summer,0.0,-1.0,0.866025,0.5,summer_afternoon
1401229_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401229/site_257_item_1401229_clip_010.webm,206.936,217.687,10.751,afternoon,summer,0.0,-1.0,0.866025,0.5,summer_afternoon
1401229_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401229/site_257_item_1401229_clip_015.webm,236.542,248.268,11.726,afternoon,summer,0.0,-1.0,0.866025,0.5,summer_afternoon
1401229_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401229/site_257_item_1401229_clip_018.webm,152.16,163.608,11.447,afternoon,summer,0.0,-1.0,0.866025,0.5,summer_afternoon
1401459_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_002.webm,13.886,26.262,12.376,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_010.webm,3.599,18.808,15.209,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip010_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_010.webm,81.014,91.162,10.147,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_014.webm,147.377,160.38,13.003,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_014.webm,178.631,189.103,10.472,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_016.webm,45.79,57.702,11.912,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_016.webm,99.265,109.946,10.681,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip016_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_016.webm,115.403,126.502,11.099,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip016_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_016.webm,127.756,139.088,11.331,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_018.webm,255.28,270.303,15.023,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_020.webm,135.419,146.448,11.029,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401459_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401459/site_257_item_1401459_clip_022.webm,6.153,16.277,10.124,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401654_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401654/site_257_item_1401654_clip_012.webm,274.042,284.746,10.704,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401654_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401654/site_257_item_1401654_clip_016.webm,0.186,11.54,11.355,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
1401654_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401654/site_257_item_1401654_clip_018.webm,169.784,181.696,11.912,afternoon,summer,-0.5,-0.866025,0.866025,0.5,summer_afternoon
