segment_id,hour_sin,hour_cos,month_sin,month_cos,season_spring,season_summer,season_autumn,season_winter,diel_dawn,diel_morning,diel_afternoon,diel_night
1535645_clip012_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1535645_clip015_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1535645_clip017_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1535645_clip022_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1535731_clip018_s000,0.866025,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1535770_clip009_s000,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535770_clip011_s000,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535770_clip012_s000,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535770_clip012_s001,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535770_clip023_s000,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535837_clip001_s000,-0.258819,-0.965926,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1535837_clip004_s000,-0.258819,-0.965926,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1535837_clip006_s000,-0.258819,-0.965926,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536130_clip002_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip004_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip007_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip010_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip013_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip014_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip015_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip016_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip019_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip019_s001,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip022_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip022_s001,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536130_clip023_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip001_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip005_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip007_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip008_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip009_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip009_s001,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip010_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip011_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip011_s001,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip012_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip020_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip020_s001,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip021_s000,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536463_clip021_s001,-0.5,-0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536532_clip003_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip003_s001,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip004_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip005_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip006_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip009_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip009_s001,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip010_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip010_s001,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip012_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip012_s001,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip012_s002,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip013_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip016_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip017_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip018_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip019_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536532_clip023_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536554_clip008_s000,0.866025,-0.5,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1536559_clip001_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip001_s001,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip001_s002,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip002_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip002_s001,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip006_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip007_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip014_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip015_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip015_s001,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip015_s002,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip018_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536559_clip019_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1536563_clip001_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536563_clip008_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536563_clip009_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536563_clip019_s000,-0.5,0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1536675_clip001_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip002_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip002_s001,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip003_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip004_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip006_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip007_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip007_s001,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip009_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip009_s001,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip011_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip011_s001,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip013_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip013_s001,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip014_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip017_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip018_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip020_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip021_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip022_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip022_s001,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip022_s002,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536675_clip023_s000,0.866025,-0.5,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1536797_clip003_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536797_clip008_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536797_clip008_s001,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536797_clip010_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536797_clip011_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536797_clip013_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536797_clip017_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536797_clip019_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536797_clip022_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1536798_clip001_s000,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1536798_clip001_s001,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1536798_clip002_s000,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1536798_clip002_s001,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1536798_clip003_s000,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1536798_clip003_s001,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1536798_clip003_s002,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1536798_clip011_s000,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1536811_clip002_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1536811_clip002_s001,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1536811_clip004_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1536811_clip006_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1536811_clip013_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539107_clip004_s000,0.707107,-0.707107,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1539107_clip008_s000,0.707107,-0.707107,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1539107_clip009_s000,0.707107,-0.707107,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1539111_clip003_s000,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539111_clip003_s001,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539111_clip004_s000,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539111_clip004_s001,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539111_clip004_s002,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539111_clip004_s003,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539111_clip015_s000,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539171_clip003_s000,1.0,0.0,-0.5,-0.866025,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539171_clip003_s001,1.0,0.0,-0.5,-0.866025,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539171_clip007_s000,1.0,0.0,-0.5,-0.866025,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539171_clip016_s000,1.0,0.0,-0.5,-0.866025,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1539208_clip004_s000,-0.5,0.866025,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539208_clip005_s000,-0.5,0.866025,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539208_clip007_s000,-0.5,0.866025,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539208_clip010_s000,-0.5,0.866025,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539208_clip011_s000,-0.5,0.866025,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539520_clip004_s000,-0.258819,-0.965926,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1539520_clip008_s000,-0.258819,-0.965926,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1539520_clip010_s000,-0.258819,-0.965926,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1539520_clip010_s001,-0.258819,-0.965926,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1539520_clip010_s002,-0.258819,-0.965926,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1539520_clip010_s003,-0.258819,-0.965926,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1539525_clip001_s000,-0.5,0.866025,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539525_clip002_s000,-0.5,0.866025,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539525_clip005_s000,-0.5,0.866025,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539525_clip009_s000,-0.5,0.866025,-0.5,-0.866025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539712_clip004_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1539712_clip015_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1539712_clip023_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1539719_clip004_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539719_clip007_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539719_clip008_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539719_clip009_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1539719_clip014_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1668395_clip020_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip006_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip011_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip013_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip015_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip018_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip019_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip020_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip020_s001,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip020_s002,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip021_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668453_clip023_s000,0.866025,-0.5,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1668454_clip005_s000,1.0,0.0,-0.5,0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1668454_clip013_s000,1.0,0.0,-0.5,0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1668454_clip019_s000,1.0,0.0,-0.5,0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1668454_clip021_s000,1.0,0.0,-0.5,0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1668454_clip022_s000,1.0,0.0,-0.5,0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1668481_clip012_s000,-0.5,-0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1668481_clip013_s000,-0.5,-0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1668481_clip014_s000,-0.5,-0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1668481_clip016_s000,-0.5,-0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1668481_clip019_s000,-0.5,-0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1669291_clip009_s000,1.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1669477_clip004_s000,0.866025,-0.5,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1669477_clip006_s000,0.866025,-0.5,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1670355_clip002_s000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1670408_clip001_s000,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670408_clip009_s000,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670408_clip009_s001,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670408_clip009_s002,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670408_clip013_s000,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670408_clip013_s001,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670408_clip013_s002,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670408_clip013_s003,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670408_clip023_s000,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670408_clip023_s001,-0.5,-0.866025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1670984_clip004_s000,-0.258819,-0.965926,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1670984_clip004_s001,-0.258819,-0.965926,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1670984_clip005_s000,-0.258819,-0.965926,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1671221_clip001_s000,1.0,0.0,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1671221_clip004_s000,1.0,0.0,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1671221_clip004_s001,1.0,0.0,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1672053_clip005_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1672053_clip009_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1672053_clip018_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1672094_clip002_s000,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip002_s001,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip002_s002,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip002_s003,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip004_s000,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip005_s000,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip005_s001,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip005_s002,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip005_s003,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip005_s004,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip005_s005,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672094_clip006_s000,-0.258819,-0.965926,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1672451_clip003_s000,0.866025,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1672451_clip010_s000,0.866025,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1672451_clip013_s000,0.866025,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1672451_clip014_s000,0.866025,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1672451_clip017_s000,0.866025,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
