asset_id,clip_path,source_type,source_site_id,source_recording_id,start_s,end_s,duration_s,recording_group_id,near_duplicate_group_id,selection_rank_in_group,sample_rate,channels,primary_weather,has_rain,has_wind,has_thunder,rain_intensity,wind_intensity,thunder_intensity,mixed_weather,layer_d_role,layer_d_use,analysis_use,analysis_label_quality,human_audit_status,human_weather_label,human_notes,clap_rain_score,clap_wind_score,clap_thunder_score,clap_top_label,contamination_label,contamination_score,env_bucket,env_rain_mm,env_daily_rain_mm,env_wind_speed_ms,env_wind_max_ms,audio_rms_dbfs,audio_peak_dbfs,audio_clipping_ratio,quality_flags,run_id,provenance_json
site_mvp002_site257_1535538_005360_005375,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1535538_005360_005375.wav,site,257,1535538,5360.0,5375.0,15.0,site257_1535538,site257_1535538_005360_005375,273,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.281066,0.495156,0.436137,wind,bird_or_insect,0.297535,wind_env_prior,0.0,0.0,4.42,6.45,-17.636,-0.0,8.9e-05,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1535538"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535538/site_257_item_1535538_clip_018.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1534211_000945_000960,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1534211_000945_000960.wav,site,257,1534211,945.0,960.0,15.0,site257_1534211,site257_1534211_000945_000960,275,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.255939,0.490882,0.40998,wind,bird_or_insect,0.285325,wind_env_prior,0.0,0.01,5.38,6.31,-24.407,-5.403,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1534211"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534211/site_257_item_1534211_clip_004.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_215109_005131_005146,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_215109_005131_005146.wav,site,257,215109,5131.0,5146.0,15.0,site257_215109,site257_215109_005131_005146,277,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.196226,0.493297,0.375372,wind,bird_or_insect,0.298097,wind_env_prior,0.0,0.0,4.12,5.7,-24.501,-4.125,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""215109"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_215109/site_257_item_215109_clip_018.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1535362_003737_003752,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1535362_003737_003752.wav,site,257,1535362,3737.0,3752.0,15.0,site257_1535362,site257_1535362_003737_003752,279,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.275914,0.483904,0.246217,wind,bird_or_insect,0.278793,wind_env_prior,0.0,0.0,3.1,2.23,-37.45,-17.996,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1535362"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535362/site_257_item_1535362_clip_013.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1400378_001111_001126,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1400378_001111_001126.wav,site,257,1400378,1111.0,1126.0,15.0,site257_1400378,site257_1400378_001111_001126,282,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.283184,0.475355,0.331391,wind,bird_or_insect,0.255439,wind_env_prior,0.0,0.0,4.13,4.86,-35.525,-19.986,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1400378"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400378/site_257_item_1400378_clip_004.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1399612_001738_001753,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1399612_001738_001753.wav,site,257,1399612,1738.0,1753.0,15.0,site257_1399612,site257_1399612_001738_001753,283,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.376076,0.499348,0.392062,wind,human_or_machine,0.359724,wind_env_prior,0.0,0.0,2.04,3.13,-36.443,-21.595,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1399612"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399612/site_257_item_1399612_clip_006.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_5495_003676_003691,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_5495_003676_003691.wav,site,257,5495,3676.0,3691.0,15.0,site257_5495,site257_5495_003676_003691,284,22050,1,wind,false,true,false,none,light,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.321208,0.481047,0.424018,wind,bird_or_insect,0.285439,wind_env_prior,0.0,0.0,2.95,2.24,-34.882,-9.341,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""5495"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_5495/site_257_item_5495_clip_013.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1680197_002057_002072,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1680197_002057_002072.wav,site,257,1680197,2057.0,2072.0,15.0,site257_1680197,site257_1680197_002057_002072,288,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.358313,0.475679,0.381839,wind,bird_or_insect,0.270274,wind_env_prior,0.0,0.0,5.44,6.62,-42.482,-19.754,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1680197"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_007.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1402288_001777_001792,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1402288_001777_001792.wav,site,257,1402288,1777.0,1792.0,15.0,site257_1402288,site257_1402288_001777_001792,289,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.235558,0.440507,0.349148,wind,bird_or_insect,0.310641,wind_env_prior,0.0,0.0,6.75,6.91,-15.893,0.0,0.000506,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1402288"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402288/site_257_item_1402288_clip_006.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1401228_000906_000921,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1401228_000906_000921.wav,site,257,1401228,906.0,921.0,15.0,site257_1401228,site257_1401228_000906_000921,290,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.240552,0.479294,0.349362,wind,bird_or_insect,0.290481,wind_env_prior,0.0,0.0,5.13,5.82,-17.005,0.0,0.000242,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1401228"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401228/site_257_item_1401228_clip_004.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_215103_001580_001595,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_215103_001580_001595.wav,site,257,215103,1580.0,1595.0,15.0,site257_215103,site257_215103_001580_001595,292,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.349782,0.493595,0.352108,wind,human_or_machine,0.353709,wind_env_prior,0.0,0.0,5.29,4.84,-32.838,-14.258,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""215103"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_215103/site_257_item_215103_clip_006.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_445532_000402_000417,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_445532_000402_000417.wav,site,257,445532,402.0,417.0,15.0,site257_445532,site257_445532_000402_000417,295,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.295004,0.46982,0.272843,wind,bird_or_insect,0.265414,wind_env_prior,0.0,0.0,4.72,4.77,-36.98,-19.082,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""445532"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_445532/site_257_item_445532_clip_002.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_214837_001286_001301,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_214837_001286_001301.wav,site,257,214837,1286.0,1301.0,15.0,site257_214837,site257_214837_001286_001301,296,22050,1,wind,false,true,false,none,light,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.310863,0.478832,0.281845,wind,bird_or_insect,0.306042,wind_env_prior,0.0,0.0,2.47,2.91,-40.246,-20.79,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""214837"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214837/site_257_item_214837_clip_005.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1679611_002145_002160,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1679611_002145_002160.wav,site,257,1679611,2145.0,2160.0,15.0,site257_1679611,site257_1679611_002145_002160,298,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.220158,0.466744,0.337883,wind,human_or_machine,0.258981,wind_env_prior,0.0,0.0,4.09,5.04,-19.746,-2.897,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1679611"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679611/site_257_item_1679611_clip_008.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_215122_005589_005604,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_215122_005589_005604.wav,site,257,215122,5589.0,5604.0,15.0,site257_215122,site257_215122_005589_005604,300,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.260009,0.477909,0.354291,wind,bird_or_insect,0.312094,wind_env_prior,0.0,0.0,4.34,5.7,-33.319,-17.567,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""215122"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_215122/site_257_item_215122_clip_019.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_445592_004519_004534,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_445592_004519_004534.wav,site,257,445592,4519.0,4534.0,15.0,site257_445592,site257_445592_004519_004534,302,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.254727,0.464172,0.274443,wind,human_or_machine,0.265271,wind_env_prior,0.0,0.0,2.3,5.72,-37.397,-18.555,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""445592"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_445592/site_257_item_445592_clip_016.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1682477_005624_005639,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1682477_005624_005639.wav,site,257,1682477,5624.0,5639.0,15.0,site257_1682477,site257_1682477_005624_005639,304,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.321074,0.468137,0.40355,wind,human_or_machine,0.295244,wind_env_prior,0.0,0.0,3.57,4.83,-30.041,-13.496,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1682477"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1682477/site_257_item_1682477_clip_019.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_215122_003988_004003,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_215122_003988_004003.wav,site,257,215122,3988.0,4003.0,15.0,site257_215122,site257_215122_003988_004003,306,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.34171,0.467014,0.322246,wind,human_or_machine,0.294701,wind_env_prior,0.0,0.0,4.34,5.7,-41.296,-26.592,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""215122"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_215122/site_257_item_215122_clip_014.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_445532_002841_002856,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_445532_002841_002856.wav,site,257,445532,2841.0,2856.0,15.0,site257_445532,site257_445532_002841_002856,310,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.282094,0.456023,0.385679,wind,human_or_machine,0.257248,wind_env_prior,0.0,0.0,4.72,4.77,-17.149,0.0,0.000396,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""445532"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_445532/site_257_item_445532_clip_010.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1401564_006213_006228,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1401564_006213_006228.wav,site,257,1401564,6213.0,6228.0,15.0,site257_1401564,site257_1401564_006213_006228,311,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.295309,0.458634,0.351872,wind,human_or_machine,0.268625,wind_env_prior,0.0,0.0,2.7,5.25,-31.247,-12.688,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1401564"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401564/site_257_item_1401564_clip_021.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
