event_id,recording_id,clip_path,clip_index,clip_start_seconds,clip_end_seconds,event_start_seconds,event_end_seconds,event_duration_seconds,event_start_in_clip_seconds,event_end_in_clip_seconds,event_midpoint_seconds,event_midpoint_in_clip_seconds,score,confidence_band,label,label_kind,common_name_tags,species_name_tags,other_tags,source,verification_consensus,snippet_status,sample_bin,sample_local_date,month,month_range,day_of_year,hour_local,temperature_c,humidity_pct,wind_speed_ms,wind_direction_deg,precipitation_mm,precipitation_daily_mm,days_since_rain
10010836,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_018.webm,18,5100.0,5400.0,5136.0,5145.0,9.0,36.0,45.0,5140.5,40.5,0.5999,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010835,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_017.webm,17,4800.0,5100.0,5067.0,5070.0,3.0,267.0,270.0,5068.5,268.5,0.7878,high,Malurus splendens,birdnet_other_tag,,,26703:Malurus splendens:general|160:Splendid Fairywren:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010834,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_017.webm,17,4800.0,5100.0,5046.0,5049.0,3.0,246.0,249.0,5047.5,247.5,0.5415,medium,Malurus splendens,birdnet_other_tag,,,26703:Malurus splendens:general|160:Splendid Fairywren:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010833,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4722.0,4728.0,6.0,222.0,228.0,4725.0,225.0,0.6019,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010832,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4689.0,4692.0,3.0,189.0,192.0,4690.5,190.5,0.6016,medium,Malurus cyaneus,birdnet_other_tag,,,26698:Malurus cyaneus:general|213:Superb Fairywren:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010831,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4689.0,4692.0,3.0,189.0,192.0,4690.5,190.5,0.8256,high,Malurus splendens,birdnet_other_tag,,,26703:Malurus splendens:general|160:Splendid Fairywren:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010830,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4668.0,4671.0,3.0,168.0,171.0,4669.5,169.5,0.9703,very_high,Splendid Fairywren,birdnet_other_tag,,,160:Splendid Fairywren:general|26703:Malurus splendens:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010829,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4590.0,4593.0,3.0,90.0,93.0,4591.5,91.5,0.8982,high,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010828,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4581.0,4584.0,3.0,81.0,84.0,4582.5,82.5,0.885,high,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010827,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4575.0,4578.0,3.0,75.0,78.0,4576.5,76.5,0.9613,very_high,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010826,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4560.0,4563.0,3.0,60.0,63.0,4561.5,61.5,0.739,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010825,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4530.0,4536.0,6.0,30.0,36.0,4533.0,33.0,0.5058,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010824,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_016.webm,16,4500.0,4800.0,4512.0,4515.0,3.0,12.0,15.0,4513.5,13.5,0.5682,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010823,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_015.webm,15,4200.0,4500.0,4485.0,4488.0,3.0,285.0,288.0,4486.5,286.5,0.6639,medium,White-browed Woodswallow,birdnet_other_tag,,,26670:White-browed Woodswallow:general|26669:Artamus superciliosus:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010822,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_015.webm,15,4200.0,4500.0,4449.0,4452.0,3.0,249.0,252.0,4450.5,250.5,0.5552,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010821,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_015.webm,15,4200.0,4500.0,4431.0,4434.0,3.0,231.0,234.0,4432.5,232.5,0.5668,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010820,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_015.webm,15,4200.0,4500.0,4344.0,4347.0,3.0,144.0,147.0,4345.5,145.5,0.6998,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010819,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_015.webm,15,4200.0,4500.0,4248.0,4251.0,3.0,48.0,51.0,4249.5,49.5,0.7921,high,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010818,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_015.webm,15,4200.0,4500.0,4224.0,4227.0,3.0,24.0,27.0,4225.5,25.5,0.7172,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010817,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_014.webm,14,3900.0,4200.0,4071.0,4074.0,3.0,171.0,174.0,4072.5,172.5,0.9551,very_high,Crested Bellbird,birdnet_other_tag,,,164:Crested Bellbird:general|26679:Oreoica gutturalis:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010816,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_013.webm,13,3600.0,3900.0,3819.0,3828.0,9.0,219.0,228.0,3823.5,223.5,0.6725,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010815,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_013.webm,13,3600.0,3900.0,3780.0,3786.0,6.0,180.0,186.0,3783.0,183.0,0.6777,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010814,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_013.webm,13,3600.0,3900.0,3738.0,3747.0,9.0,138.0,147.0,3742.5,142.5,0.6321,medium,Crested Bellbird,birdnet_other_tag,,,164:Crested Bellbird:general|26679:Oreoica gutturalis:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010813,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_013.webm,13,3600.0,3900.0,3654.0,3663.0,9.0,54.0,63.0,3658.5,58.5,0.8147,high,Crested Bellbird,birdnet_other_tag,,,164:Crested Bellbird:general|26679:Oreoica gutturalis:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010812,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_013.webm,13,3600.0,3900.0,3621.0,3636.0,15.0,21.0,36.0,3628.5,28.5,0.9154,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010811,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3525.0,3534.0,9.0,225.0,234.0,3529.5,229.5,0.771,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010810,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3492.0,3498.0,6.0,192.0,198.0,3495.0,195.0,0.9735,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010809,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3477.0,3492.0,15.0,177.0,192.0,3484.5,184.5,0.9212,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010808,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3462.0,3465.0,3.0,162.0,165.0,3463.5,163.5,0.8708,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010807,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3429.0,3444.0,15.0,129.0,144.0,3436.5,136.5,0.7632,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010806,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3396.0,3408.0,12.0,96.0,108.0,3402.0,102.0,0.9742,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010805,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3318.0,3321.0,3.0,18.0,21.0,3319.5,19.5,0.5838,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010804,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3309.0,3315.0,6.0,9.0,15.0,3312.0,12.0,0.8563,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010803,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3306.0,3315.0,9.0,6.0,15.0,3310.5,10.5,0.8283,high,Crested Bellbird,birdnet_other_tag,,,164:Crested Bellbird:general|26679:Oreoica gutturalis:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010802,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_012.webm,12,3300.0,3600.0,3300.0,3303.0,3.0,0.0,3.0,3301.5,1.5,0.7284,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010801,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3222.0,3225.0,3.0,222.0,225.0,3223.5,223.5,0.5024,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010800,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3186.0,3195.0,9.0,186.0,195.0,3190.5,190.5,0.5969,medium,Crested Bellbird,birdnet_other_tag,,,164:Crested Bellbird:general|26679:Oreoica gutturalis:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010799,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3138.0,3141.0,3.0,138.0,141.0,3139.5,139.5,0.5582,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010798,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3096.0,3111.0,15.0,96.0,111.0,3103.5,103.5,0.8352,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010797,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3084.0,3087.0,3.0,84.0,87.0,3085.5,85.5,0.7882,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010796,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3081.0,3093.0,12.0,81.0,93.0,3087.0,87.0,0.721,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010795,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3060.0,3063.0,3.0,60.0,63.0,3061.5,61.5,0.5323,medium,White-browed Woodswallow,birdnet_other_tag,,,26670:White-browed Woodswallow:general|26669:Artamus superciliosus:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010794,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3054.0,3066.0,12.0,54.0,66.0,3060.0,60.0,0.7316,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010793,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3045.0,3048.0,3.0,45.0,48.0,3046.5,46.5,0.6257,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010792,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_011.webm,11,3000.0,3300.0,3027.0,3033.0,6.0,27.0,33.0,3030.0,30.0,0.8713,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010791,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2946.0,2958.0,12.0,246.0,258.0,2952.0,252.0,0.8316,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010790,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2913.0,2916.0,3.0,213.0,216.0,2914.5,214.5,0.9845,very_high,Crested Bellbird,birdnet_other_tag,,,164:Crested Bellbird:general|26679:Oreoica gutturalis:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010789,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2898.0,2913.0,15.0,198.0,213.0,2905.5,205.5,0.9739,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010788,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2883.0,2886.0,3.0,183.0,186.0,2884.5,184.5,0.7997,high,Malurus splendens,birdnet_other_tag,,,26703:Malurus splendens:general|160:Splendid Fairywren:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010787,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2859.0,2862.0,3.0,159.0,162.0,2860.5,160.5,0.5848,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010786,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2823.0,2826.0,3.0,123.0,126.0,2824.5,124.5,0.6348,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010785,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2808.0,2823.0,15.0,108.0,123.0,2815.5,115.5,0.8824,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010784,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2793.0,2805.0,12.0,93.0,105.0,2799.0,99.0,0.8615,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010783,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2751.0,2760.0,9.0,51.0,60.0,2755.5,55.5,0.6909,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010782,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_010.webm,10,2700.0,3000.0,2721.0,2724.0,3.0,21.0,24.0,2722.5,22.5,0.7408,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010781,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_009.webm,9,2400.0,2700.0,2637.0,2640.0,3.0,237.0,240.0,2638.5,238.5,0.9303,very_high,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010780,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_009.webm,9,2400.0,2700.0,2583.0,2592.0,9.0,183.0,192.0,2587.5,187.5,0.835,high,Psephotus varius,birdnet_other_tag,,,26870:Psephotus varius:general|223:Mulga Parrot:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010779,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_009.webm,9,2400.0,2700.0,2550.0,2565.0,15.0,150.0,165.0,2557.5,157.5,0.954,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010778,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_009.webm,9,2400.0,2700.0,2535.0,2541.0,6.0,135.0,141.0,2538.0,138.0,0.5394,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010777,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_009.webm,9,2400.0,2700.0,2493.0,2496.0,3.0,93.0,96.0,2494.5,94.5,0.5109,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010776,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_009.webm,9,2400.0,2700.0,2487.0,2490.0,3.0,87.0,90.0,2488.5,88.5,0.9938,very_high,Crested Bellbird,birdnet_other_tag,,,164:Crested Bellbird:general|26679:Oreoica gutturalis:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
10010775,215683,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_215683/site_257_item_215683_clip_009.webm,9,2400.0,2700.0,2472.0,2478.0,6.0,72.0,78.0,2475.0,75.0,0.5682,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2020-01-28,1,December-February,28,6,26.11,64.13,3.03,0.2,0.0,0.57,0
